country,country_code,date,download_kbps,upload_kbps,total_tests,distance_miles
"India","IN","2009-08-20",1309.04,635.111,15820,252.58
"India","IN","2009-08-21",1278.39,614.132,32245,247.658
"India","IN","2009-08-22",1233.04,576.292,47553,245.479
"India","IN","2009-08-23",1243.29,568.467,59634,242.449
"India","IN","2009-08-24",1248.29,581.53,76259,242.109
"India","IN","2009-08-25",1241.98,583.103,93072,242.149
"India","IN","2009-08-26",1247.08,586.315,110524,241.93
"India","IN","2009-08-27",1246.09,585.374,128586,242.097
"India","IN","2009-08-28",1243.27,584.053,146259,242.051
"India","IN","2009-08-29",1229.86,576.834,163401,241.79
"India","IN","2009-08-30",1224.95,574.981,177450,241.114
"India","IN","2009-08-31",1227.76,577.755,195844,240.586
"India","IN","2009-09-01",1233.62,579.331,214430,240.046
"India","IN","2009-09-02",1234.17,582.624,231034,239.533
"India","IN","2009-09-03",1230.54,582.241,247769,239.115
"India","IN","2009-09-04",1231.9,583.147,265139,238.766
"India","IN","2009-09-05",1225.12,578.642,281643,238.362
"India","IN","2009-09-06",1220.23,575.332,294768,239.024
"India","IN","2009-09-07",1219.57,578.024,311749,239.729
"India","IN","2009-09-08",1220.73,582.044,329106,239.432
"India","IN","2009-09-09",1225.8,588.034,347324,239.096
"India","IN","2009-09-10",1225.2,590.737,365528,238.998
"India","IN","2009-09-11",1224.95,591.355,383245,238.793
"India","IN","2009-09-12",1219.73,588.692,400081,238.492
"India","IN","2009-09-13",1218.3,589.095,413798,238.194
"India","IN","2009-09-14",1219.37,593.77,430929,238.029
"India","IN","2009-09-15",1221.13,597.913,449080,237.802
"India","IN","2009-09-16",1222.43,600.288,466917,237.604
"India","IN","2009-09-17",1222.6,601.116,484650,237.638
"India","IN","2009-09-18",1222,602.029,502033,237.603
"India","IN","2009-09-19",1214.89,598.177,502869,237.153
"India","IN","2009-09-20",1209.43,595.863,499724,236.995
"India","IN","2009-09-21",1212.05,598.352,500314,236.855
"India","IN","2009-09-22",1211.94,601.852,505501,237.118
"India","IN","2009-09-23",1209.57,602.39,506349,237.164
"India","IN","2009-09-24",1209.62,603.437,507502,236.968
"India","IN","2009-09-25",1207.26,603.868,506166,237.022
"India","IN","2009-09-26",1205.39,602.15,503706,236.475
"India","IN","2009-09-27",1202.22,600.794,497654,235.933
"India","IN","2009-09-28",1203.92,603.461,492880,235.294
"India","IN","2009-09-29",1205.77,605.788,495655,234.789
"India","IN","2009-09-30",1204.69,606.628,495241,234.337
"India","IN","2009-10-01",1202.01,605.521,495537,233.973
"India","IN","2009-10-02",1199.67,602.979,495987,233.739
"India","IN","2009-10-03",1197.69,601.765,496397,233.486
"India","IN","2009-10-04",1193.74,598.723,492567,233.196
"India","IN","2009-10-05",1199.28,599.808,495320,232.973
"India","IN","2009-10-06",1202.82,600.408,500890,232.077
"India","IN","2009-10-07",1202.96,596.831,502374,231.121
"India","IN","2009-10-08",1201.69,593.044,502746,230.954
"India","IN","2009-10-09",1195.3,586.363,501821,230.941
"India","IN","2009-10-10",1188.62,580.971,500216,230.56
"India","IN","2009-10-11",1182.8,576.227,495632,230.259
"India","IN","2009-10-12",1181,576.903,495643,230.258
"India","IN","2009-10-13",1184.53,577.752,499113,230.305
"India","IN","2009-10-14",1185.7,574.943,499187,230.291
"India","IN","2009-10-15",1185.95,572.26,497744,230.161
"India","IN","2009-10-16",1184.24,568.877,495600,230.179
"India","IN","2009-10-17",1180.84,565.361,486888,229.799
"India","IN","2009-10-18",1179.78,561.928,480217,229.36
"India","IN","2009-10-19",1187.25,564.847,477706,229.159
"India","IN","2009-10-20",1197,568.612,480528,228.835
"India","IN","2009-10-21",1202.43,571.003,481909,228.44
"India","IN","2009-10-22",1203.92,569.742,482398,227.867
"India","IN","2009-10-23",1207.42,568.874,482816,227.296
"India","IN","2009-10-24",1202.5,564.102,482369,226.987
"India","IN","2009-10-25",1201.93,562.486,479725,226.299
"India","IN","2009-10-26",1207.54,567.611,481597,226.323
"India","IN","2009-10-27",1217.95,572.418,488344,226.63
"India","IN","2009-10-28",1223.48,574.465,494242,226.878
"India","IN","2009-10-29",1227.82,576.208,495822,227.083
"India","IN","2009-10-30",1230.68,576.299,496686,227.256
"India","IN","2009-10-31",1227.31,575.177,495505,227.186
"India","IN","2009-11-01",1227.48,574.725,494428,226.907
"India","IN","2009-11-02",1234.28,579.259,494014,226.787
"India","IN","2009-11-03",1242.44,585.871,499292,226.509
"India","IN","2009-11-04",1243.37,589.609,499183,226.185
"India","IN","2009-11-05",1243.14,592.318,498202,225.897
"India","IN","2009-11-06",1243.9,595.615,498309,225.636
"India","IN","2009-11-07",1240.2,595.248,497530,224.9
"India","IN","2009-11-08",1243.57,598.811,494610,224.274
"India","IN","2009-11-09",1251.91,604.178,495740,224.021
"India","IN","2009-11-10",1262.51,611.212,499952,224.002
"India","IN","2009-11-11",1270.82,615.851,502625,223.476
"India","IN","2009-11-12",1270.49,617.161,505125,222.835
"India","IN","2009-11-13",1267.97,616.69,507065,222.351
"India","IN","2009-11-14",1260.81,612.694,508262,221.772
"India","IN","2009-11-15",1259.56,612.919,507074,221.062
"India","IN","2009-11-16",1262.97,617.334,517640,220.732
"India","IN","2009-11-17",1267.72,621.161,526214,220.679
"India","IN","2009-11-18",1265.08,621.681,531150,220.188
"India","IN","2009-11-19",1262.96,622.601,534600,219.986
"India","IN","2009-11-20",1259.99,620.919,538381,219.606
"India","IN","2009-11-21",1254.4,616.991,538983,219.352
"India","IN","2009-11-22",1250.78,614.855,536234,218.902
"India","IN","2009-11-23",1256.85,618.835,539534,218.503
"India","IN","2009-11-24",1260.22,622.172,547190,218.352
"India","IN","2009-11-25",1261.28,621.974,550985,218.132
"India","IN","2009-11-26",1255.62,622.724,552662,217.782
"India","IN","2009-11-27",1250.45,620.761,552966,217.444
"India","IN","2009-11-28",1244.06,615.422,551823,217.022
"India","IN","2009-11-29",1242.18,614.534,548024,216.551
"India","IN","2009-11-30",1247.59,617.095,551786,216.232
"India","IN","2009-12-01",1252.78,620.519,557075,216.007
"India","IN","2009-12-02",1255.59,619.174,563749,215.488
"India","IN","2009-12-03",1251.38,617.316,565947,215.404
"India","IN","2009-12-04",1249.67,614.415,568455,214.892
"India","IN","2009-12-05",1245.63,610.714,569647,214.296
"India","IN","2009-12-06",1244.06,608.572,568073,213.541
"India","IN","2009-12-07",1248.85,610.707,573051,213.175
"India","IN","2009-12-08",1250.03,610.748,581242,212.873
"India","IN","2009-12-09",1249.82,609.012,585330,212.341
"India","IN","2009-12-10",1245.8,607.255,589249,211.816
"India","IN","2009-12-11",1243.59,603.593,590833,211.355
"India","IN","2009-12-12",1236.42,598.013,589880,210.804
"India","IN","2009-12-13",1235.22,596.066,587190,210.344
"India","IN","2009-12-14",1241.74,599.298,590797,210.08
"India","IN","2009-12-15",1245.13,600.951,597687,210.029
"India","IN","2009-12-16",1244.5,598.632,600072,209.844
"India","IN","2009-12-17",1241.62,596.646,603301,209.566
"India","IN","2009-12-18",1239.3,593.634,605850,209.283
"India","IN","2009-12-19",1233.17,589.245,605838,210.223
"India","IN","2009-12-20",1228.99,587.059,601549,209.863
"India","IN","2009-12-21",1230.01,588.888,605664,209.562
"India","IN","2009-12-22",1231.18,590.754,614970,209.444
"India","IN","2009-12-23",1231.33,591.086,617339,209.241
"India","IN","2009-12-24",1224.18,586.061,617019,208.996
"India","IN","2009-12-25",1216.65,581.343,613808,208.385
"India","IN","2009-12-26",1211.63,575.689,612604,207.81
"India","IN","2009-12-27",1211.98,573.946,610072,207.333
"India","IN","2009-12-28",1214.01,577.774,614625,207.246
"India","IN","2009-12-29",1210.87,577.514,621569,207.159
"India","IN","2009-12-30",1207.7,576.086,622510,206.917
"India","IN","2009-12-31",1202.08,572.206,620020,206.84
"India","IN","2010-01-01",1194.76,567.86,615073,206.682
"India","IN","2010-01-02",1191.07,562.798,613998,206.375
"India","IN","2010-01-03",1187.17,561.576,609797,206.296
"India","IN","2010-01-04",1193.42,564.626,614491,206.636
"India","IN","2010-01-05",1193.57,566.03,621344,206.778
"India","IN","2010-01-06",1195.11,566.391,622489,206.939
"India","IN","2010-01-07",1192.21,565.424,622366,206.944
"India","IN","2010-01-08",1192.81,565.554,623657,206.933
"India","IN","2010-01-09",1187.81,562.296,622961,206.774
"India","IN","2010-01-10",1187.33,561.932,618381,206.533
"India","IN","2010-01-11",1196.38,567.486,622058,206.798
"India","IN","2010-01-12",1200.01,570.199,627977,206.773
"India","IN","2010-01-13",1190.72,566.049,625807,206.631
"India","IN","2010-01-14",1180.86,560.499,621542,206.484
"India","IN","2010-01-15",1169.87,555.013,617275,206.136
"India","IN","2010-01-16",1158.68,548.194,611851,205.823
"India","IN","2010-01-17",1151.58,544.72,604732,205.809
"India","IN","2010-01-18",1148.53,542.822,603601,204.375
"India","IN","2010-01-19",1142.54,540.405,606648,204.45
"India","IN","2010-01-20",1137.37,536.194,603646,204.424
"India","IN","2010-01-21",1131.4,531.199,599774,204.378
"India","IN","2010-01-22",1121.39,524.275,597772,204.043
"India","IN","2010-01-23",1114.12,519.662,596665,203.655
"India","IN","2010-01-24",1108.54,517.216,595658,203.932
"India","IN","2010-01-25",1109.86,516.55,598457,207.173
"India","IN","2010-01-26",1108.73,515.68,600536,210.005
"India","IN","2010-01-27",1111.18,513.451,600624,213.208
"India","IN","2010-01-28",1115.02,511.404,602241,215.413
"India","IN","2010-01-29",1112.13,508.751,603225,215.191
"India","IN","2010-01-30",1109.8,508.677,607511,214.595
"India","IN","2010-01-31",1110.86,510.453,609493,214.352
"India","IN","2010-02-01",1117.11,515.495,615124,214.098
"India","IN","2010-02-02",1123.88,520.359,623095,214.242
"India","IN","2010-02-03",1125.62,522.119,624984,214.03
"India","IN","2010-02-04",1130.74,524.025,626469,213.958
"India","IN","2010-02-05",1128.45,522.422,628181,213.587
"India","IN","2010-02-06",1125.11,519.467,627213,213.226
"India","IN","2010-02-07",1119.68,517.129,623088,213.008
"India","IN","2010-02-08",1126.03,521.557,626503,212.96
"India","IN","2010-02-09",1131.63,526.42,635446,212.757
"India","IN","2010-02-10",1130.68,527.099,637935,212.403
"India","IN","2010-02-11",1127.33,526.301,639948,212.048
"India","IN","2010-02-12",1132.43,528.273,643585,211.87
"India","IN","2010-02-13",1135.64,530.621,648429,211.464
"India","IN","2010-02-14",1141.84,534.284,649017,211.381
"India","IN","2010-02-15",1154.37,543.062,656628,211.113
"India","IN","2010-02-16",1166.45,550.906,667403,210.544
"India","IN","2010-02-17",1176.76,557.423,674654,209.992
"India","IN","2010-02-18",1189.92,564.57,680879,209.478
"India","IN","2010-02-19",1199.43,571.73,689290,208.77
"India","IN","2010-02-20",1199.03,572.193,694382,208.123
"India","IN","2010-02-21",1205.18,575.637,693970,207.664
"India","IN","2010-02-22",1221.21,584.286,701778,207.604
"India","IN","2010-02-23",1232.11,591.173,712481,206.904
"India","IN","2010-02-24",1237.89,596.453,717262,203.793
"India","IN","2010-02-25",1247.08,601.084,727202,200.883
"India","IN","2010-02-26",1246.55,601.983,733673,197.624
"India","IN","2010-02-27",1242.84,602.012,734298,195.159
"India","IN","2010-02-28",1243.93,603.147,731995,194.795
"India","IN","2010-03-01",1252.24,606.282,731277,194.687
"India","IN","2010-03-02",1256.09,609.184,738003,194.397
"India","IN","2010-03-03",1257.58,610.324,741456,193.942
"India","IN","2010-03-04",1260.87,611.41,744571,193.46
"India","IN","2010-03-05",1257.64,610.043,748004,192.745
"India","IN","2010-03-06",1248.36,605.351,750103,192.327
"India","IN","2010-03-07",1247.8,606.089,747478,191.931
"India","IN","2010-03-08",1253.73,611.423,756641,191.341
"India","IN","2010-03-09",1259.19,614.339,770351,190.931
"India","IN","2010-03-10",1261.63,616.3,777561,190.26
"India","IN","2010-03-11",1260.67,614.509,783409,189.757
"India","IN","2010-03-12",1257.45,612.297,789087,189.207
"India","IN","2010-03-13",1253.86,608.33,793757,188.508
"India","IN","2010-03-14",1253.4,607.681,792657,187.931
"India","IN","2010-03-15",1256.84,610.649,801358,187.489
"India","IN","2010-03-16",1257.75,612.019,812219,187.016
"India","IN","2010-03-17",1259.86,613.435,817582,186.499
"India","IN","2010-03-18",1260.5,614.061,822330,186.073
"India","IN","2010-03-19",1261.94,613.072,828582,185.361
"India","IN","2010-03-20",1254.15,608.685,833680,184.72
"India","IN","2010-03-21",1250.26,605.772,829163,184.315
"India","IN","2010-03-22",1255.58,611.246,833246,183.867
"India","IN","2010-03-23",1260.15,615.667,846605,183.709
"India","IN","2010-03-24",1256.71,616.484,850871,183.158
"India","IN","2010-03-25",1257.03,617.348,854696,182.899
"India","IN","2010-03-26",1255.24,617.763,861925,182.423
"India","IN","2010-03-27",1248.25,614.923,864563,182.051
"India","IN","2010-03-28",1245.17,614.068,859592,181.561
"India","IN","2010-03-29",1249.98,619.271,870693,181.671
"India","IN","2010-03-30",1252.61,622.728,888575,181.866
"India","IN","2010-03-31",1250.14,621.64,905778,181.989
"India","IN","2010-04-01",1247.58,619.746,918605,181.838
"India","IN","2010-04-02",1241.93,616.12,924357,181.498
"India","IN","2010-04-03",1234.18,610.935,927970,181.046
"India","IN","2010-04-04",1231.4,609.533,924677,181.037
"India","IN","2010-04-05",1240.23,614.142,931004,180.96
"India","IN","2010-04-06",1244.25,616.666,943908,180.785
"India","IN","2010-04-07",1247.5,616.388,947437,180.632
"India","IN","2010-04-08",1250.2,617.868,948857,180.568
"India","IN","2010-04-09",1252.52,616.401,952335,180.468
"India","IN","2010-04-10",1249.93,614.407,953560,180.484
"India","IN","2010-04-11",1252.05,614.128,948584,180.593
"India","IN","2010-04-12",1263.02,620.733,951478,180.818
"India","IN","2010-04-13",1269.26,624.006,963470,181.002
"India","IN","2010-04-14",1277.81,626.329,968348,180.899
"India","IN","2010-04-15",1287.96,630.24,971728,180.972
"India","IN","2010-04-16",1291.11,629.968,975410,180.931
"India","IN","2010-04-17",1286.09,626.245,978778,180.86
"India","IN","2010-04-18",1284.65,626.763,972474,181.257
"India","IN","2010-04-19",1293.9,632.342,973704,181.54
"India","IN","2010-04-20",1299.49,635.959,983774,181.617
"India","IN","2010-04-21",1307.38,638.195,988064,181.884
"India","IN","2010-04-22",1312.17,640.899,989297,182.078
"India","IN","2010-04-23",1318.23,641.773,989703,182.242
"India","IN","2010-04-24",1316.26,638.919,987098,182.064
"India","IN","2010-04-25",1323.77,639.549,984089,182.282
"India","IN","2010-04-26",1339.94,646.554,1004774,182.866
"India","IN","2010-04-27",1350.56,650.752,1029149,183.415
"India","IN","2010-04-28",1356.67,651.65,1037629,183.508
"India","IN","2010-04-29",1358.61,652.055,1036541,183.485
"India","IN","2010-04-30",1358.19,654.661,1032513,183.481
"India","IN","2010-05-01",1355.61,654.336,1022095,183.601
"India","IN","2010-05-02",1359.3,658.307,1010097,183.745
"India","IN","2010-05-03",1365.2,664.797,1010918,183.935
"India","IN","2010-05-04",1368.35,669.409,1017952,184.209
"India","IN","2010-05-05",1370.49,672.654,1019675,184.086
"India","IN","2010-05-06",1370.05,675.082,1019070,184.131
"India","IN","2010-05-07",1367.12,675.986,1018232,184.225
"India","IN","2010-05-08",1360.36,670.99,1015280,183.999
"India","IN","2010-05-09",1358.27,669.352,1003789,183.96
"India","IN","2010-05-10",1364.83,672.52,1002201,183.926
"India","IN","2010-05-11",1367.58,676.831,1009647,183.776
"India","IN","2010-05-12",1363.2,676.297,1009438,183.68
"India","IN","2010-05-13",1363.52,677.639,1007090,183.472
"India","IN","2010-05-14",1360.31,677.276,1001372,183.507
"India","IN","2010-05-15",1351.93,672.486,994594,183.562
"India","IN","2010-05-16",1348.35,670.799,980631,183.473
"India","IN","2010-05-17",1355.54,675.67,974325,183.593
"India","IN","2010-05-18",1359.17,679.159,977253,183.282
"India","IN","2010-05-19",1355.25,678.721,975466,183.244
"India","IN","2010-05-20",1352.5,679.814,973246,183.984
"India","IN","2010-05-21",1345.44,678.591,971135,183.767
"India","IN","2010-05-22",1335.51,673.315,966146,183.396
"India","IN","2010-05-23",1329.86,671.269,958060,183.041
"India","IN","2010-05-24",1332.82,676.819,960464,182.986
"India","IN","2010-05-25",1326.97,679.289,962905,182.424
"India","IN","2010-05-26",1313.24,677.807,945864,181.135
"India","IN","2010-05-27",1306.15,679.745,927445,179.769
"India","IN","2010-05-28",1301.2,679.578,916251,178.619
"India","IN","2010-05-29",1300.4,677.998,909204,177.457
"India","IN","2010-05-30",1304.16,677.681,899140,176.318
"India","IN","2010-05-31",1314.48,683.407,909434,175.602
"India","IN","2010-06-01",1320.29,683.313,925641,175.03
"India","IN","2010-06-02",1324.9,682.809,931469,174.246
"India","IN","2010-06-03",1328.2,681.918,938153,173.244
"India","IN","2010-06-04",1325.43,678.429,941131,172.995
"India","IN","2010-06-05",1320.73,671.291,942373,172.471
"India","IN","2010-06-06",1320.93,669.243,936229,171.956
"India","IN","2010-06-07",1330.18,676.207,943284,171.715
"India","IN","2010-06-08",1336.07,680.482,959652,171.335
"India","IN","2010-06-09",1337.24,682.656,969716,170.728
"India","IN","2010-06-10",1339.8,681.739,976932,170.249
"India","IN","2010-06-11",1343.6,681.963,985325,169.962
"India","IN","2010-06-12",1338.55,677.017,991480,169.33
"India","IN","2010-06-13",1336.05,673.875,991159,168.779
"India","IN","2010-06-14",1342.37,677.275,1005027,168.257
"India","IN","2010-06-15",1342.77,680.788,1026855,168.026
"India","IN","2010-06-16",1341.79,681.331,1042048,167.59
"India","IN","2010-06-17",1341.12,680.143,1054105,167.291
"India","IN","2010-06-18",1344.52,679.344,1062223,166.811
"India","IN","2010-06-19",1344.42,676.101,1067924,165.491
"India","IN","2010-06-20",1345.27,675.22,1064850,164.982
"India","IN","2010-06-21",1353.65,679.086,1073663,164.661
"India","IN","2010-06-22",1358.08,681.942,1089857,164.411
"India","IN","2010-06-23",1361.16,681.013,1100444,164.031
"India","IN","2010-06-24",1365.91,680.369,1105690,163.941
"India","IN","2010-06-25",1366.9,678.526,1112966,164.173
"India","IN","2010-06-26",1362.77,673.894,1124796,164.269
"India","IN","2010-06-27",1361.26,671.535,1123691,164.22
"India","IN","2010-06-28",1365.82,674.15,1134194,164.395
"India","IN","2010-06-29",1368.22,676.535,1152143,164.614
"India","IN","2010-06-30",1367.61,675.297,1158116,164.733
"India","IN","2010-07-01",1367.73,675.599,1164246,164.935
"India","IN","2010-07-02",1365.72,674.922,1168988,164.847
"India","IN","2010-07-03",1362.15,670.908,1170817,164.78
"India","IN","2010-07-04",1358.29,668.65,1167535,164.466
"India","IN","2010-07-05",1358.34,670.177,1175731,166.542
"India","IN","2010-07-06",1357.95,670.989,1194189,170.49
"India","IN","2010-07-07",1352.54,669.416,1197315,173.25
"India","IN","2010-07-08",1346.58,669.344,1199171,175.564
"India","IN","2010-07-09",1341.14,667.314,1202787,179.299
"India","IN","2010-07-10",1331.17,662.558,1203684,182.692
"India","IN","2010-07-11",1324.19,659.938,1196505,185.38
"India","IN","2010-07-12",1325.39,663.673,1200830,189.092
"India","IN","2010-07-13",1324.24,666.047,1216920,192.727
"India","IN","2010-07-14",1320.35,665.981,1221896,196.384
"India","IN","2010-07-15",1317.48,663.32,1225081,200.119
"India","IN","2010-07-16",1314.3,660.295,1227739,203.947
"India","IN","2010-07-17",1303.89,655.049,1230895,207.604
"India","IN","2010-07-18",1296.14,652.437,1226808,210.681
"India","IN","2010-07-19",1296.54,654.243,1233081,214.324
"India","IN","2010-07-20",1295.42,654.182,1252925,217.546
"India","IN","2010-07-21",1290.04,653.222,1260391,221.025
"India","IN","2010-07-22",1283.45,649.31,1266620,224.579
"India","IN","2010-07-23",1276.3,646.002,1270124,228.101
"India","IN","2010-07-24",1264.04,639.504,1274544,231.337
"India","IN","2010-07-25",1259.61,637.498,1265583,234.357
"India","IN","2010-07-26",1259.32,638.386,1269386,237.83
"India","IN","2010-07-27",1260.09,639.913,1280535,240.544
"India","IN","2010-07-28",1255.86,638.804,1284446,243.738
"India","IN","2010-07-29",1252.74,638.558,1287143,247.017
"India","IN","2010-07-30",1248.27,637.532,1288233,250.57
"India","IN","2010-07-31",1238.26,633.436,1290380,254.087
"India","IN","2010-08-01",1232.79,630.639,1283616,257.556
"India","IN","2010-08-02",1233.18,634.591,1288688,260.87
"India","IN","2010-08-03",1237.92,637.176,1302799,264.11
"India","IN","2010-08-04",1242.15,639.448,1310567,265.803
"India","IN","2010-08-05",1245.14,640.539,1317244,265.811
"India","IN","2010-08-06",1246.92,640.391,1324032,266.432
"India","IN","2010-08-07",1241.74,636.112,1328473,267.648
"India","IN","2010-08-08",1240.48,634.705,1321094,267.702
"India","IN","2010-08-09",1250.91,639.964,1325615,267.926
"India","IN","2010-08-10",1259.64,643.306,1339411,267.889
"India","IN","2010-08-11",1265.42,645.757,1343222,267.768
"India","IN","2010-08-12",1269.77,646.844,1343170,267.654
"India","IN","2010-08-13",1271.39,644.677,1346223,267.426
"India","IN","2010-08-14",1269.65,642.143,1347549,267.042
"India","IN","2010-08-15",1271.35,642.356,1337199,266.577
"India","IN","2010-08-16",1283.33,647.653,1339015,266.316
"India","IN","2010-08-17",1291.29,650.422,1349983,266.131
"India","IN","2010-08-18",1296.08,650.859,1355790,266.071
"India","IN","2010-08-19",1301.26,651.539,1356774,266.039
"India","IN","2010-08-20",1306.48,649.973,1357605,265.81
"India","IN","2010-08-21",1308.4,648.66,1357513,265.297
"India","IN","2010-08-22",1309.87,648.052,1349624,264.968
"India","IN","2010-08-23",1322.1,654.921,1352006,264.574
"India","IN","2010-08-24",1328.79,658.084,1360438,264.72
"India","IN","2010-08-25",1338.87,661.038,1362923,264.383
"India","IN","2010-08-26",1341.77,660.444,1366191,264.941
"India","IN","2010-08-27",1344.8,659.837,1367491,264.867
"India","IN","2010-08-28",1342.75,654.573,1368666,264.68
"India","IN","2010-08-29",1344.08,652.524,1360246,264.292
"India","IN","2010-08-30",1356.73,657.688,1360461,263.909
"India","IN","2010-08-31",1364.91,660.065,1375689,264.144
"India","IN","2010-09-01",1369.97,659.77,1379464,264.376
"India","IN","2010-09-02",1371.93,659.885,1376566,264.581
"India","IN","2010-09-03",1374.84,659.097,1374728,264.493
"India","IN","2010-09-04",1371.33,655.4,1370399,264.602
"India","IN","2010-09-05",1371.93,654.387,1360261,264.408
"India","IN","2010-09-06",1382.39,658.146,1362912,264.203
"India","IN","2010-09-07",1386.97,660.66,1374516,264.046
"India","IN","2010-09-08",1385,660.923,1377431,263.812
"India","IN","2010-09-09",1381.37,659.781,1380026,263.886
"India","IN","2010-09-10",1372.37,654.137,1380481,264.071
"India","IN","2010-09-11",1362.44,648.214,1375128,263.909
"India","IN","2010-09-12",1358,646.917,1365374,263.781
"India","IN","2010-09-13",1362.95,650.603,1368979,264.112
"India","IN","2010-09-14",1363.22,651.412,1387058,264.45
"India","IN","2010-09-15",1359.31,649.962,1395545,264.392
"India","IN","2010-09-16",1358.68,649.012,1403790,264.48
"India","IN","2010-09-17",1354.66,647.937,1406804,264.202
"India","IN","2010-09-18",1345.94,642.028,1410366,264.148
"India","IN","2010-09-19",1342.57,641.184,1403265,264.245
"India","IN","2010-09-20",1350.42,646.094,1406393,264.242
"India","IN","2010-09-21",1352.61,646.315,1414585,264.394
"India","IN","2010-09-22",1349.12,641.944,1413623,264.66
"India","IN","2010-09-23",1351.81,642.71,1421474,264.314
"India","IN","2010-09-24",1347.06,639.571,1425015,264.498
"India","IN","2010-09-25",1342.73,637.703,1429219,263.942
"India","IN","2010-09-26",1342.5,637.044,1420455,263.865
"India","IN","2010-09-27",1349.97,642.606,1421434,264.145
"India","IN","2010-09-28",1352.22,644.936,1433747,264.398
"India","IN","2010-09-29",1347.86,643.809,1437830,264.669
"India","IN","2010-09-30",1338.71,640.821,1443250,264.829
"India","IN","2010-10-01",1335.09,638.338,1443584,264.696
"India","IN","2010-10-02",1328.41,634.728,1440453,264.148
"India","IN","2010-10-03",1327.15,635.01,1426536,264.062
"India","IN","2010-10-04",1335.26,640.874,1424101,263.941
"India","IN","2010-10-05",1343.01,644.896,1433805,264.479
"India","IN","2010-10-06",1344.28,647.204,1433478,264.63
"India","IN","2010-10-07",1346.33,649.398,1432837,264.797
"India","IN","2010-10-08",1345.89,649.594,1433669,264.766
"India","IN","2010-10-09",1342.28,646.863,1431048,264.697
"India","IN","2010-10-10",1344.3,648.329,1421696,264.468
"India","IN","2010-10-11",1351.63,654.319,1429171,264.572
"India","IN","2010-10-12",1354.67,659.824,1443298,264.837
"India","IN","2010-10-13",1355.65,661.193,1440542,264.543
"India","IN","2010-10-14",1357.61,662.863,1435483,264.355
"India","IN","2010-10-15",1355.98,662.647,1427573,264.107
"India","IN","2010-10-16",1352.5,661.32,1414086,263.557
"India","IN","2010-10-17",1353.06,661.244,1393889,263.487
"India","IN","2010-10-18",1364,668.717,1385887,263.5
"India","IN","2010-10-19",1368.71,672.482,1391558,263.411
"India","IN","2010-10-20",1368.58,673.503,1387012,263.57
"India","IN","2010-10-21",1371.78,678.175,1387437,263.299
"India","IN","2010-10-22",1372.38,681.432,1389840,263.151
"India","IN","2010-10-23",1363.39,677.428,1386069,263.027
"India","IN","2010-10-24",1360.63,677.984,1371937,262.905
"India","IN","2010-10-25",1367.33,683.963,1367823,262.74
"India","IN","2010-10-26",1369.34,688.344,1377963,262.845
"India","IN","2010-10-27",1367.13,688.285,1376588,262.596
"India","IN","2010-10-28",1371.52,692.039,1372826,262.302
"India","IN","2010-10-29",1374.74,693.474,1366676,262.05
"India","IN","2010-10-30",1376.43,696.029,1355067,261.533
"India","IN","2010-10-31",1377.56,698.036,1344296,261.421
"India","IN","2010-11-01",1385.68,705.079,1348323,261.355
"India","IN","2010-11-02",1387.06,706.447,1357104,261.402
"India","IN","2010-11-03",1382.29,704.931,1353917,261.439
"India","IN","2010-11-04",1373.51,701.216,1346557,261.692
"India","IN","2010-11-05",1366.63,696.757,1327319,261.877
"India","IN","2010-11-06",1358.09,691.789,1314423,262.185
"India","IN","2010-11-07",1354.97,688.778,1300148,262.511
"India","IN","2010-11-08",1360.43,691.541,1299306,263.007
"India","IN","2010-11-09",1366.58,695.687,1312415,263.581
"India","IN","2010-11-10",1368.1,695.055,1314992,263.982
"India","IN","2010-11-11",1369.69,692.965,1313745,264.238
"India","IN","2010-11-12",1368,691.815,1320310,264.946
"India","IN","2010-11-13",1358.09,686.844,1322517,265.422
"India","IN","2010-11-14",1357.6,685.719,1318921,265.932
"India","IN","2010-11-15",1362.36,689.715,1331366,266.718
"India","IN","2010-11-16",1361.04,689.829,1355385,267.268
"India","IN","2010-11-17",1354.94,688.399,1362108,267.629
"India","IN","2010-11-18",1353.54,688.668,1369230,268.238
"India","IN","2010-11-19",1347.57,686.156,1381574,268.984
"India","IN","2010-11-20",1337.04,678.995,1389353,269.876
"India","IN","2010-11-21",1333.93,676.09,1387121,270.742
"India","IN","2010-11-22",1338.34,678.891,1397890,271.382
"India","IN","2010-11-23",1341.95,681.463,1417837,271.772
"India","IN","2010-11-24",1341,680.559,1430253,272.033
"India","IN","2010-11-25",1340.61,679.081,1440608,272.434
"India","IN","2010-11-26",1338.3,677.949,1454360,272.872
"India","IN","2010-11-27",1326.98,670.543,1464160,273.501
"India","IN","2010-11-28",1321.1,667.439,1465348,273.731
"India","IN","2010-11-29",1329.35,671.381,1477553,274.001
"India","IN","2010-11-30",1333.59,673.289,1499958,274.37
"India","IN","2010-12-01",1336.09,673.414,1513389,274.651
"India","IN","2010-12-02",1340.97,675.602,1529703,274.947
"India","IN","2010-12-03",1338.54,673.674,1548536,275.729
"India","IN","2010-12-04",1335.2,671.072,1567990,275.748
"India","IN","2010-12-05",1334.04,670.953,1587918,275.831
"India","IN","2010-12-06",1338.31,672.908,1611874,275.969
"India","IN","2010-12-07",1342.31,675.145,1636385,276.124
